strategy,entry_time,r_multiple,prior_open_count,prior_jpy_open,prior_long_open,prior_short_open,prior_amr_open,prior_arb_open,prior_max_ccy_concentration,prior_n_factors,own_is_jpy,own_dir,own_mechanism,own_vol_pctile_atr
EURJPY_AMR,2023-08-07 03:45:00+00:00,0.5774104683195419,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.5689794834340349
EURJPY_AMR,2023-08-08 01:00:00+00:00,0.4778972520908067,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.1909966137706659
CADJPY_AMR,2023-08-08 01:00:00+00:00,0.4703623710102966,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.2767508565054577
AUDJPY_AMR,2023-08-08 03:00:00+00:00,-1.2130971551264,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.085338265822111
GBPJPY_AMR,2023-08-08 03:00:00+00:00,-1.0841889117042287,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.1420754867327153
AUDJPY_AMR,2023-08-09 02:15:00+00:00,0.5434782608695027,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.3962048224836323
CADJPY_AMR,2023-08-09 02:15:00+00:00,0.5629397967161986,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.5115528643136005
EURJPY_AMR,2023-08-09 04:30:00+00:00,0.6071428571428854,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.4970453489144147
CADJPY_AMR,2023-08-10 03:00:00+00:00,-1.1476608187134425,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.2633256314237909
EURJPY_AMR,2023-08-10 05:00:00+00:00,-1.1088682546090305,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.2403824447247858
CADJPY_ARB,2023-08-10 07:00:00+00:00,1.083333333333368,0,0,0,0,0,0,0.0,0,True,BUY,ARB,0.364130724529509
CADJPY_AMR,2023-08-11 03:15:00+00:00,0.5594025797691304,1,1,1,0,0,1,1.0,2,True,SELL,AMR,0.2545215520675643
EURJPY_AMR,2023-08-14 01:15:00+00:00,0.5593653354847034,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.2316712037713299
AUDJPY_AMR,2023-08-14 02:45:00+00:00,0.3960396039603996,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.1473891520732421
CADJPY_AMR,2023-08-14 03:15:00+00:00,0.5633802816901696,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.4225692507901097
AUDJPY_AMR,2023-08-15 03:45:00+00:00,-1.2667319621285429,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.1926198967371054
EURJPY_AMR,2023-08-15 04:00:00+00:00,0.5343760182469137,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.2075559391806652
AUDJPY_AMR,2023-08-16 03:30:00+00:00,0.5911879531511506,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.2910922446372491
EURJPY_AMR,2023-08-16 04:15:00+00:00,0.497320471597124,1,1,1,0,1,0,1.0,2,True,SELL,AMR,0.182829825376801
CADJPY_ARB,2023-08-16 08:00:00+00:00,-1.0813008130081516,0,0,0,0,0,0,0.0,0,True,SELL,ARB,0.2579303726608732
AUDJPY_AMR,2023-08-17 02:30:00+00:00,-1.1608222490932698,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.3700963432160536
EURJPY_AMR,2023-08-17 03:00:00+00:00,0.5072463768114704,1,1,1,0,1,0,1.0,2,True,SELL,AMR,0.2256423876236637
CADJPY_ARB,2023-08-17 07:00:00+00:00,-1.071684587813634,0,0,0,0,0,0,0.0,0,True,BUY,ARB,0.2112278082849069
AUDJPY_AMR,2023-08-18 03:00:00+00:00,0.5273472296454232,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.451069888752861
EURJPY_AMR,2023-08-18 04:30:00+00:00,0.5825242718446113,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.5522076887324879
AUDJPY_AMR,2023-08-21 02:45:00+00:00,0.5426002133820753,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.3645339862670996
EURJPY_AMR,2023-08-21 04:45:00+00:00,-1.0580128917536908,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.5133258083792577
CADJPY_AMR,2023-08-22 03:00:00+00:00,0.4319906596613713,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.2719836400817996
EURJPY_AMR,2023-08-22 03:00:00+00:00,0.5635259144371062,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.1298187371356483
EURJPY_AMR,2023-08-23 00:00:00+00:00,-1.111111111111363,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.3169643449970121
AUDJPY_AMR,2023-08-23 03:15:00+00:00,0.456112437019377,1,1,1,0,1,0,1.0,2,True,SELL,AMR,0.1630648852930217
CADJPY_AMR,2023-08-23 03:45:00+00:00,0.4966329966329956,2,2,1,1,2,0,1.0,3,True,BUY,AMR,0.2470852256128329
EURJPY_AMR,2023-08-24 02:15:00+00:00,0.5849408836341321,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.2311931478653476
CADJPY_ARB,2023-08-24 07:00:00+00:00,0.069418386491557,0,0,0,0,0,0,0.0,0,True,BUY,ARB,0.4564162712587301
EURJPY_AMR,2023-08-25 05:15:00+00:00,0.5748287863478285,1,1,1,0,0,1,1.0,2,True,BUY,AMR,0.4119381183188367
GBPUSD_MONDAY,2023-08-28 00:00:00+00:00,0.1374928389146398,0,0,0,0,0,0,0.0,0,False,BUY,MONDAY,0.9108657385181628
EURJPY_AMR,2023-08-28 02:00:00+00:00,-1.0623556581986322,3,2,1,2,2,0,0.667,4,True,SELL,AMR,0.2640594914016334
CADJPY_AMR,2023-08-28 02:00:00+00:00,0.5938069216757517,3,2,1,2,2,0,0.667,4,True,SELL,AMR,0.4229145088040794
GBPJPY_AMR,2023-08-28 02:00:00+00:00,0.7371360191463219,3,2,1,2,2,0,0.667,5,True,SELL,AMR,0.3567159818321868
CADJPY_AMR,2023-08-29 03:00:00+00:00,0.4713804713804825,1,1,0,1,1,0,1.0,2,True,BUY,AMR,0.1838897299019998
AUDJPY_AMR,2023-08-29 03:15:00+00:00,0.4079031230082664,2,2,1,1,2,0,1.0,3,True,BUY,AMR,0.0799622079097248
AUDJPY_AMR,2023-08-30 03:00:00+00:00,0.5407124681933979,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.269415021025177
EURJPY_AMR,2023-08-30 05:45:00+00:00,0.5906696764484604,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.4555208817475599
AUDJPY_AMR,2023-08-31 00:00:00+00:00,0.5646205646205246,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.3669824878905626
EURJPY_AMR,2023-08-31 02:00:00+00:00,0.562500000000062,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.2573003120642719
CADJPY_AMR,2023-08-31 02:00:00+00:00,-1.094492753623102,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.36666401083579
EURJPY_AMR,2023-09-01 00:00:00+00:00,0.5185185185184988,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.6457340150056438
CADJPY_AMR,2023-09-01 03:15:00+00:00,0.5325140809011691,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.3867155339547977
AUDJPY_AMR,2023-09-04 00:00:00+00:00,0.4811473513762348,1,0,1,0,0,0,1.0,2,True,BUY,AMR,0.4825411188587853
GBPUSD_MONDAY,2023-09-04 00:00:00+00:00,0.3396797245840062,1,1,1,0,1,0,1.0,2,False,BUY,MONDAY,0.7938870219235078
GBPJPY_AMR,2023-09-04 02:00:00+00:00,0.6466951973370824,2,1,2,0,1,0,0.5,4,True,BUY,AMR,0.1762862227416398
EURJPY_AMR,2023-09-04 02:00:00+00:00,0.5182306126226697,2,1,2,0,1,0,1.0,3,True,BUY,AMR,0.2359073102715623
CADJPY_AMR,2023-09-04 02:30:00+00:00,0.4694132334580845,3,2,3,0,2,0,0.667,4,True,BUY,AMR,0.4557007409768146
CADJPY_ARB,2023-09-04 08:00:00+00:00,1.7755102040816513,1,0,1,0,0,0,1.0,2,True,BUY,ARB,0.4151516767073626
GBPJPY_AMR,2023-09-05 00:00:00+00:00,0.7227053140096841,4,4,4,0,3,1,1.0,4,True,BUY,AMR,0.0391909479667454
CADJPY_AMR,2023-09-05 00:00:00+00:00,0.5073325406262851,4,4,4,0,3,1,1.0,5,True,BUY,AMR,0.0117122141662018
EURJPY_AMR,2023-09-05 00:00:00+00:00,0.5684007707129501,4,4,4,0,3,1,1.0,4,True,BUY,AMR,0.0854657725250647
AUDJPY_AMR,2023-09-05 00:00:00+00:00,0.4379141457792995,4,4,4,0,3,1,1.0,4,True,BUY,AMR,0.0091286527918241
EURJPY_AMR,2023-09-06 00:00:00+00:00,0.5751811594202977,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.2425204169709846
CADJPY_AMR,2023-09-06 02:00:00+00:00,0.5730659025788487,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.4046822298356041
AUDJPY_AMR,2023-09-06 02:00:00+00:00,0.5711610486891587,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.2932479906318199
GBPJPY_AMR,2023-09-06 02:00:00+00:00,0.717213114754099,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.2684267842439374
CADJPY_ARB,2023-09-06 08:00:00+00:00,-1.0487804878048868,1,1,1,0,1,0,1.0,2,True,SELL,ARB,0.3879085141547155
CADJPY_AMR,2023-09-07 03:30:00+00:00,0.5301123972488534,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.2409900937508299
EURJPY_AMR,2023-09-07 03:30:00+00:00,0.5802666666666666,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.1814222163202974
CADJPY_AMR,2023-09-08 02:45:00+00:00,0.4541768045417665,3,3,0,3,3,0,1.0,4,True,SELL,AMR,0.1569463256579821
EURJPY_AMR,2023-09-08 02:45:00+00:00,0.5181536216018657,3,3,0,3,3,0,1.0,4,True,SELL,AMR,0.0948277006838855
AUDJPY_AMR,2023-09-08 02:45:00+00:00,0.443704936217479,3,3,0,3,3,0,1.0,4,True,SELL,AMR,0.1021051791132165
GBPJPY_AMR,2023-09-08 02:45:00+00:00,0.683461117195992,3,3,0,3,3,0,1.0,4,True,SELL,AMR,0.0770538394114053
GBPUSD_MONDAY,2023-09-11 00:00:00+00:00,0.3688159182342059,4,4,4,0,4,0,1.0,5,False,BUY,MONDAY,0.593748333066624
EURJPY_AMR,2023-09-11 00:00:00+00:00,0.649696364695093,4,3,4,0,3,0,0.75,5,True,BUY,AMR,0.6589469490737667
GBPJPY_AMR,2023-09-11 00:00:00+00:00,0.7827721389828696,4,3,4,0,3,0,0.75,6,True,BUY,AMR,0.7027543892268054
CADJPY_AMR,2023-09-11 00:00:00+00:00,0.6467403396870022,4,3,4,0,3,0,0.75,5,True,BUY,AMR,0.8116617533795448
AUDJPY_AMR,2023-09-11 00:00:00+00:00,0.6392975957745962,4,3,4,0,3,0,0.75,5,True,BUY,AMR,0.5488635758769361
AUDJPY_AMR,2023-09-12 02:45:00+00:00,0.4512489927477893,3,3,3,0,3,0,1.0,4,True,SELL,AMR,0.1474556874434449
AUDJPY_AMR,2023-09-13 00:00:00+00:00,0.4899387576553841,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.1874966732314898
EURJPY_AMR,2023-09-13 00:30:00+00:00,0.6240858117991319,1,1,1,0,1,0,1.0,2,True,SELL,AMR,0.3921784742049001
CADJPY_AMR,2023-09-13 02:30:00+00:00,-1.2343522561860918,2,2,1,1,2,0,1.0,3,True,SELL,AMR,0.1508113563328287
GBPJPY_AMR,2023-09-14 00:00:00+00:00,-1.1036252807187337,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.1958352147467396
EURJPY_AMR,2023-09-14 00:00:00+00:00,-1.1199528440907467,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.2248589071110816
AUDJPY_AMR,2023-09-14 00:30:00+00:00,0.5029890744176577,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.2299595464949167
AUDJPY_AMR,2023-09-15 02:45:00+00:00,0.5078597339782183,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.1093043061691595
EURJPY_AMR,2023-09-15 04:15:00+00:00,0.5564924114670464,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.3090365845561383
GBPUSD_MONDAY,2023-09-18 00:00:00+00:00,0.0140327796963218,2,2,2,0,2,0,1.0,3,False,BUY,MONDAY,0.4353763268789673
EURJPY_AMR,2023-09-18 00:00:00+00:00,0.6042106910855262,2,1,2,0,1,0,0.5,4,True,BUY,AMR,0.2996879357280393
CADJPY_AMR,2023-09-18 00:00:00+00:00,0.5741187277529516,2,1,2,0,1,0,0.5,4,True,BUY,AMR,0.4258226436140546
AUDJPY_AMR,2023-09-18 00:30:00+00:00,0.5496453900709566,3,2,3,0,2,0,0.667,5,True,BUY,AMR,0.4585218502155746
EURJPY_AMR,2023-09-19 00:00:00+00:00,0.5471956224350814,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.2832481242945355
AUDJPY_AMR,2023-09-19 00:00:00+00:00,0.5448286184703505,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.0920184169904721
CADJPY_AMR,2023-09-19 00:00:00+00:00,0.5676909786498543,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.3152205667543091
GBPJPY_AMR,2023-09-19 03:15:00+00:00,0.6431372549017571,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.0259369438763313
CADJPY_ARB,2023-09-19 08:00:00+00:00,1.896739130434735,0,0,0,0,0,0,0.0,0,True,BUY,ARB,0.102148531215013
CADJPY_AMR,2023-09-20 00:00:00+00:00,-1.17395029991458,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.172297028125249
EURJPY_AMR,2023-09-20 00:00:00+00:00,0.5156537753223316,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.1289157426465706
AUDJPY_AMR,2023-09-20 02:45:00+00:00,0.5190058479532128,2,2,2,0,2,0,1.0,3,True,SELL,AMR,0.0347048490977803
AUDJPY_AMR,2023-09-21 03:15:00+00:00,-1.111111111111069,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.6508622983978283
EURJPY_AMR,2023-09-21 03:30:00+00:00,-1.0669301061990673,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.3252904853595378
GBPJPY_AMR,2023-09-22 02:45:00+00:00,0.6620689655171622,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.1673882440436665
AUDJPY_AMR,2023-09-22 03:15:00+00:00,0.5244252873563394,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.239687017618566
EURJPY_AMR,2023-09-22 04:15:00+00:00,0.570725707257041,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.39148794900737
GBPUSD_MONDAY,2023-09-25 00:00:00+00:00,-0.2123808374562562,1,1,1,0,1,0,1.0,2,False,BUY,MONDAY,0.57033125300048
AUDJPY_AMR,2023-09-25 00:00:00+00:00,0.5575660099182745,1,0,1,0,0,0,1.0,2,True,BUY,AMR,0.3169611965720977
EURJPY_AMR,2023-09-26 03:00:00+00:00,0.5401970130282043,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.0816147666157625
CADJPY_AMR,2023-09-26 03:15:00+00:00,0.4888888888888704,3,3,3,0,3,0,1.0,4,True,BUY,AMR,0.1458051151302685
AUDJPY_AMR,2023-09-26 03:15:00+00:00,0.4860155891792919,3,3,3,0,3,0,1.0,4,True,BUY,AMR,0.1042875392558684
GBPJPY_AMR,2023-09-26 03:15:00+00:00,0.7032967032965688,3,3,3,0,3,0,1.0,4,True,BUY,AMR,0.0631623681903901
GBPJPY_AMR,2023-09-27 02:30:00+00:00,0.692663582286884,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.0989402108953757
AUDJPY_AMR,2023-09-27 03:00:00+00:00,0.5223068552775015,1,1,1,0,1,0,1.0,2,True,SELL,AMR,0.2296135625698621
EURJPY_AMR,2023-09-27 03:30:00+00:00,0.6013326832438997,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.2523869596972312
CADJPY_AMR,2023-09-27 03:30:00+00:00,0.4635928445452726,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.2687966430297718
EURJPY_AMR,2023-09-28 05:30:00+00:00,0.5879508751571604,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.2463581435495651
EURJPY_AMR,2023-09-29 03:45:00+00:00,-1.1315136476426235,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.1977823517694708
GBPUSD_MONDAY,2023-10-02 00:00:00+00:00,-0.8342702074045366,0,0,0,0,0,0,0.0,0,False,BUY,MONDAY,0.8419480450205367
AUDJPY_AMR,2023-10-02 02:00:00+00:00,0.5610692073574031,1,0,1,0,0,0,1.0,2,True,SELL,AMR,0.5549981370096343
EURJPY_AMR,2023-10-02 03:15:00+00:00,-1.13608642620692,2,1,1,1,1,0,0.5,4,True,SELL,AMR,0.495890047141624
EURJPY_AMR,2023-10-03 03:00:00+00:00,-1.1180124223603516,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.2826372750813359
CADJPY_AMR,2023-10-03 03:15:00+00:00,0.5079365079364887,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.251108809391018
AUDJPY_AMR,2023-10-03 03:15:00+00:00,0.5627198124267361,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.2243173471017192
CADJPY_ARB,2023-10-03 07:00:00+00:00,1.509025270758117,1,1,1,0,1,0,1.0,2,True,SELL,ARB,0.3052193847630218
AUDJPY_AMR,2023-10-04 02:30:00+00:00,0.6013071895425027,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.6579283547133656
CADJPY_AMR,2023-10-05 03:00:00+00:00,-1.092227509630571,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.3984808647385334
GBPJPY_AMR,2023-10-05 03:45:00+00:00,0.7539022611232781,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.3244043666498446
EURJPY_AMR,2023-10-05 03:45:00+00:00,0.6158524995248223,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.3720602881614767
AUDJPY_AMR,2023-10-06 02:30:00+00:00,0.4614998745924029,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.0877734603715335
EURJPY_AMR,2023-10-06 03:15:00+00:00,0.5237315875612859,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.2098532633955248
CADJPY_AMR,2023-10-06 03:15:00+00:00,0.4981320049812688,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.2839747164900539
CADJPY_ARB,2023-10-06 07:00:00+00:00,1.9069767441860792,0,0,0,0,0,0,0.0,0,True,BUY,ARB,0.4009703044196833
AUDJPY_AMR,2023-10-09 00:00:00+00:00,0.642917116468748,4,3,4,0,3,0,0.75,5,True,BUY,AMR,0.9035902485761432
GBPJPY_AMR,2023-10-09 00:00:00+00:00,0.7816550348953328,4,3,4,0,3,0,0.75,6,True,BUY,AMR,0.7926770963372202
CADJPY_AMR,2023-10-09 00:00:00+00:00,0.6190906353507825,4,3,4,0,3,0,0.75,5,True,BUY,AMR,0.7016572384670544
GBPUSD_MONDAY,2023-10-09 00:00:00+00:00,0.2940902745463016,4,4,4,0,4,0,1.0,5,False,BUY,MONDAY,0.9701818957699898
EURJPY_AMR,2023-10-09 00:00:00+00:00,0.6486919380672702,4,3,4,0,3,0,0.75,5,True,BUY,AMR,0.8536219374543523
AUDJPY_AMR,2023-10-10 03:15:00+00:00,0.5789356490759462,2,2,2,0,2,0,1.0,3,True,SELL,AMR,0.2333794645233406
CADJPY_AMR,2023-10-10 03:30:00+00:00,0.5760743321718809,3,3,2,1,3,0,1.0,4,True,SELL,AMR,0.4650891031259129
CADJPY_ARB,2023-10-10 07:00:00+00:00,0.0675675675675671,4,4,2,2,4,0,1.0,5,True,BUY,ARB,0.3364610545396385
AUDJPY_AMR,2023-10-11 03:30:00+00:00,0.4834960483495578,2,2,2,0,1,1,1.0,3,True,SELL,AMR,0.1942167456219726
CADJPY_AMR,2023-10-12 00:00:00+00:00,0.580270793036787,1,1,1,0,0,1,1.0,2,True,BUY,AMR,0.5420418027779991
AUDJPY_AMR,2023-10-12 03:00:00+00:00,0.4455583402952025,1,1,1,0,0,1,1.0,2,True,SELL,AMR,0.2823095757704796
EURJPY_AMR,2023-10-12 05:30:00+00:00,0.5882352941176904,1,1,1,0,0,1,1.0,2,True,SELL,AMR,0.2076887324878826
EURJPY_AMR,2023-10-13 02:45:00+00:00,-1.1807447774751456,2,2,1,1,1,1,1.0,3,True,SELL,AMR,0.0884005046145674
GBPJPY_AMR,2023-10-13 02:45:00+00:00,-1.2015018773469726,2,2,1,1,1,1,1.0,3,True,SELL,AMR,0.0507716008393317
CADJPY_AMR,2023-10-13 03:00:00+00:00,0.4510451045102858,3,3,1,2,2,1,1.0,4,True,SELL,AMR,0.1079993626005896
AUDJPY_AMR,2023-10-13 03:15:00+00:00,-1.2417118746232094,4,4,1,3,3,1,1.0,4,True,SELL,AMR,0.0402538989726938
GBPUSD_MONDAY,2023-10-16 00:00:00+00:00,0.5992144714277831,1,1,1,0,1,0,1.0,2,False,BUY,MONDAY,0.7174481250333387
CADJPY_AMR,2023-10-16 00:00:00+00:00,0.6041091689665807,1,0,1,0,0,0,1.0,2,True,BUY,AMR,0.6788038137731389
EURJPY_AMR,2023-10-16 00:15:00+00:00,0.5680990531683192,1,0,1,0,0,0,1.0,2,True,BUY,AMR,0.5259146139034593
AUDJPY_AMR,2023-10-16 01:00:00+00:00,-1.215053763440907,1,0,1,0,0,0,1.0,2,True,SELL,AMR,0.6136557193804226
GBPJPY_AMR,2023-10-16 01:15:00+00:00,-1.0860126408353914,2,1,1,1,1,0,0.5,4,True,SELL,AMR,0.7680283672873117
AUDJPY_AMR,2023-10-17 00:15:00+00:00,0.463320463320539,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.2963618459573109
EURJPY_AMR,2023-10-17 03:15:00+00:00,0.5228758169935112,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.0536750547772392
CADJPY_AMR,2023-10-18 01:00:00+00:00,0.4674945215484883,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.2459299391814729
EURJPY_AMR,2023-10-18 03:00:00+00:00,-1.1438784629128218,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.1194343005112542
GBPJPY_AMR,2023-10-18 03:15:00+00:00,0.7127233929048349,3,3,3,0,3,0,1.0,4,True,BUY,AMR,0.0936678265026959
AUDJPY_AMR,2023-10-18 03:15:00+00:00,0.5192905467178702,3,3,3,0,3,0,1.0,4,True,BUY,AMR,0.1019854154468515
EURJPY_AMR,2023-10-19 00:45:00+00:00,0.5622489959838823,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.2638868601022508
AUDJPY_AMR,2023-10-19 03:15:00+00:00,-1.0897009966777853,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.2984776707297599
CADJPY_ARB,2023-10-19 08:00:00+00:00,-1.0787401574802942,0,0,0,0,0,0,0.0,0,True,SELL,ARB,0.1381884096603934
CADJPY_AMR,2023-10-20 00:00:00+00:00,0.5828547117635047,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.4120787188271851
AUDJPY_AMR,2023-10-20 03:00:00+00:00,0.5743165632896878,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.4371373822323947
GBPJPY_AMR,2023-10-20 03:15:00+00:00,0.7196819085487076,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.3057982947754256
GBPUSD_MONDAY,2023-10-23 00:00:00+00:00,0.7149355166693454,0,0,0,0,0,0,0.0,0,False,BUY,MONDAY,0.6500240038406145
AUDJPY_AMR,2023-10-23 02:00:00+00:00,0.5352065562803311,1,0,1,0,0,0,1.0,2,True,SELL,AMR,0.22837600468409
EURJPY_AMR,2023-10-23 03:00:00+00:00,0.5266805266804704,2,1,1,1,1,0,0.5,4,True,BUY,AMR,0.1319168713896819
CADJPY_AMR,2023-10-24 02:30:00+00:00,0.5380577427820515,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.3040926353809789
AUDJPY_AMR,2023-10-24 03:15:00+00:00,-1.1092715231787833,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.1437163996380475
EURJPY_AMR,2023-10-25 03:15:00+00:00,0.5208898534997076,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.0380452825177611
AUDJPY_AMR,2023-10-25 03:30:00+00:00,0.6297795771480106,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.5388965774205567
AUDJPY_AMR,2023-10-26 01:00:00+00:00,0.6035021888680411,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.5962899877574919
CADJPY_ARB,2023-10-26 08:00:00+00:00,-1.0766283524904394,1,1,1,0,1,0,1.0,2,True,BUY,ARB,0.1366956336301114
AUDJPY_AMR,2023-10-27 02:45:00+00:00,0.5765765765765917,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.2367993825517645
EURJPY_AMR,2023-10-27 03:30:00+00:00,-1.1424439624003355,1,1,0,1,1,0,1.0,2,True,BUY,AMR,0.2118584423345063
GBPUSD_MONDAY,2023-10-30 00:00:00+00:00,0.3591433278418464,0,0,0,0,0,0,0.0,0,False,BUY,MONDAY,0.630874273217048
CADJPY_AMR,2023-10-30 01:45:00+00:00,0.5681954977729381,1,0,1,0,0,0,1.0,2,True,SELL,AMR,0.3993307306190742
AUDJPY_AMR,2023-10-30 02:00:00+00:00,-1.0818713450291602,2,1,1,1,1,0,0.5,4,True,SELL,AMR,0.4246021184861872
EURJPY_AMR,2023-10-30 02:45:00+00:00,0.5702549232814261,3,2,1,2,2,0,0.667,5,True,SELL,AMR,0.3536152977889914
EURJPY_AMR,2023-10-31 02:00:00+00:00,-1.1033771590613657,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.3013478520682557
CADJPY_AMR,2023-10-31 02:00:00+00:00,-1.1414565826331575,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.4458741667330624
AUDJPY_AMR,2023-10-31 02:15:00+00:00,0.5651011836579521,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.3167349763134082
GBPJPY_AMR,2023-10-31 02:45:00+00:00,0.7374301675977067,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.2350925655395893
CADJPY_ARB,2023-10-31 07:00:00+00:00,0.8443877551020343,0,0,0,0,0,0,0.0,0,True,BUY,ARB,0.6824652129871515
EURJPY_AMR,2023-11-01 00:45:00+00:00,-1.0938040844584584,1,1,1,0,0,1,1.0,2,True,BUY,AMR,0.6594781223026359
GBPJPY_AMR,2023-11-01 01:00:00+00:00,-1.0569730863335374,2,2,2,0,1,1,1.0,2,True,BUY,AMR,0.6946001221812
CADJPY_AMR,2023-11-01 01:00:00+00:00,-1.0803127221037243,2,2,2,0,1,1,1.0,3,True,BUY,AMR,0.7742278171726025
AUDJPY_AMR,2023-11-01 02:30:00+00:00,0.5998033431661691,3,3,3,0,2,1,1.0,3,True,BUY,AMR,0.6379012082823229
CADJPY_AMR,2023-11-02 02:45:00+00:00,-1.097926405369791,1,1,1,0,0,1,1.0,2,True,BUY,AMR,0.4514646907284944
EURJPY_AMR,2023-11-02 04:00:00+00:00,0.6088547383827667,2,2,2,0,1,1,1.0,2,True,BUY,AMR,0.4190027222627979
CADJPY_AMR,2023-11-03 02:15:00+00:00,0.534879974222677,2,2,2,0,1,1,1.0,3,True,BUY,AMR,0.2014314928425357
AUDJPY_AMR,2023-11-03 02:15:00+00:00,0.5700483091787224,2,2,2,0,1,1,1.0,2,True,BUY,AMR,0.1709692872731144
